design_id,mission_id,wind_speed_kts,turbulence_index,success,failure_phase,failure_reason,rule_violation,total_time_s,time_takeoff_climb_s,time_loaded_cruise_s,time_drop_descent_s,time_drop_hover_s,time_post_drop_climb_s,time_empty_cruise_s,time_descent_landing_s,time_wing_deploy_s,energy_used_Wh,battery_energy_remaining_Wh,payload_to_aircraft_ratio,is_qualifying_run,is_4to1_qualifying,prize_tier,qualifying_score,max_power_requested_W,max_power_available_W,power_saturation_seconds,thermal_peak_C
DLIFT_4d6ee8f330,MSN_4cab543b2e,7.71467791332938,1.0532587589778335,True,,,,800.0,48.0,507.0,67.0,1.0,42.0,88.0,47.0,0.0,787.9284580575668,13471.698609382114,4.660922382059246,True,True,full,4.660922382059246,10594.220922990758,269438.1854362933,0.0,22.823614987286028
DLIFT_4d6ee8f330,MSN_431426866d,13.666018637411636,0.06911587064069702,True,,,,834.0,42.0,565.0,43.0,1.0,43.0,97.0,43.0,0.0,748.633911799525,13508.654030550228,4.660922382059246,True,True,full,4.660922382059246,9644.612024465241,269438.1854362933,0.0,22.68363981663732
DLIFT_7fa9098416,MSN_ede2758db8,0.16585131628990835,0.903909407379195,False,mission,propulsion_architecture_fault,propulsion_architecture_risk,589.0,35.0,534.0,0.0,0.0,0.0,0.0,20.0,0.0,301.26004721416075,33371.188759461584,4.036387986158674,False,False,none,0.0,5301.509381131895,89958.81018611667,0.0,22.320546888865664
DLIFT_7fa9098416,MSN_feac88be4d,30.636093104338922,0.6744530364204944,True,,,,1217.0,32.0,873.0,32.0,1.0,31.0,218.0,30.0,0.0,370.89805073691366,33301.339729851425,4.036387986158674,True,True,full,4.036387986158674,5676.02208236114,89958.81018611667,0.0,22.262822968988107
DLIFT_7fa9098416,MSN_88c3f8fd85,17.577265308764485,0.6040250745112751,True,,,,1024.0,32.0,754.0,28.0,1.0,34.0,146.0,29.0,0.0,402.823402741499,33269.414377846915,4.036387986158674,True,True,full,4.036387986158674,5500.271289236955,89958.81018611667,0.0,22.32020804611112
DLIFT_7fa9098416,MSN_5175376891,0.10455250557276752,0.4381317184818827,True,,,,866.0,33.0,624.0,30.0,1.0,34.0,108.0,36.0,0.0,374.5276305725145,33297.78049204499,4.036387986158674,True,True,full,4.036387986158674,5136.686978756615,89958.81018611667,0.0,22.335890004726764
DLIFT_7fa9098416,MSN_a1a51b0700,1.1826706292684575,0.1012365657742968,True,,,,856.0,31.0,621.0,36.0,1.0,27.0,112.0,28.0,0.0,351.8610089045744,33320.306429654964,4.036387986158674,True,True,full,4.036387986158674,4985.431934635538,89958.81018611667,0.0,22.315882825213915
DLIFT_7fa9098416,MSN_9f37bf9f3b,14.386991475859109,1.1429144006653167,True,,,,982.0,39.0,703.0,38.0,1.0,28.0,139.0,34.0,0.0,403.5288260458085,33269.20134874626,4.036387986158674,True,True,full,4.036387986158674,5730.400093045292,89958.81018611667,0.0,22.348220695957814
DLIFT_7fa9098416,MSN_d0a0d2a9ec,5.427917641971358,0.2551160423559252,True,,,,861.0,36.0,614.0,31.0,1.0,37.0,115.0,27.0,0.0,348.41654887046906,33324.10259983442,4.036387986158674,True,True,full,4.036387986158674,5046.462775631699,89958.81018611667,0.0,22.308422975671
DLIFT_7fa9098416,MSN_ae26047470,34.09824282251211,0.516086999378702,True,,,,1256.0,30.0,939.0,30.0,1.0,30.0,191.0,35.0,0.0,382.2935399102664,33289.80355661995,4.036387986158674,True,True,full,4.036387986158674,5675.53948145218,89958.81018611667,0.0,22.26036814299604
